review_date,customer_id,product_id,rating,recommend_to_friend,review_title,review_text,sentiment
2018-01-02 08:37:19,9a792de22dc5e1eecf02b7b2224f489787e8a0292bff2497d03fc0a1e0b7ebe7,14117385,5,Yes,excelente,,Positive
2018-01-02 08:37:39,49e085bdbd2d5714895d861bd18690f97a4598f592484f2df57cfa42e5f6791a,7330646,5,Yes,Perfume Lapidus,Perfume muito bom por um preço ótimo! Recomendo sem dúvida.,Positive
2018-01-02 08:40:31,d9e64cd6396dd4a30e2c07ce6a5e5895f962881cf5533a586f1119eff049570c,132540181,5,Yes,Gostei muito do produto.,Produto satisfez todas as minhas expectativas.  Muito bom. Recomendo a todos.,Positive
2018-01-02 08:48:37,d41d3a8e1cac69b856cb62399e6ac2f5ec507c4ec5c82168b6e7a12e5ae52153,112941067,4,Yes,Recomendo,"Produto bom, com acabamento nota 10, acessórios úteis para o dia dia. Recomendado para retirar pelos do corpo, retocar e diminuir a barba, sobrancelhas e nariz. Não recomendado para raspar a barba, não se compara a uma gilete.",Positive
2018-01-02 08:49:02,7bc8e4a7c5e2bdb0cf8975c92d465d1c8ecc2621cff454129110c68f1fa610cf,25793422,3,Yes,Prancha muito boa,"A baby liss não recomendaria para ninguém, agora a prancha é compra garantida já tinha esse produto e já sabia que era um ótimo produto",Neutral
2018-01-02 08:55:57,667f296ceab94f3d53c0c6ef69eff142e509e43ca5dd032e4cfb286dda35454a,16660761,5,Yes,Gosto desta pomada,"vale a pena, recomendo essa pomada, é a  unica que deixa meus cabelos modelados e com aspecto natural.",Positive
2018-01-02 08:58:38,7a4600b2af32e46eddb675dad7f851e8a2ff2a28195dd416de766dc18d5df352,18928000,4,Yes,Otimo produto,"Prouduto chegou antes do prazo! Já utilizava o produto anteriormente, ótimo produto pra quem gosta sempre de andar perfumado!",Positive
2018-01-02 08:59:26,00fcc6d24f700e477047dfc18ad22a95603c946be014ddcb57f1a6010be91346,7331461,1,No,Não tem boa ficacao,O perfume não tem boa fixação e veio o perfume errado Não solicitei o Boss orange,Negative
2018-01-02 08:59:42,04b27752c7d7d66c6d4a30a085516255d37b164283376d5dad1f5683d3a18312,121004593,5,Yes,Muito bom,"Chegou antes do prazo. Produto funciona mesmo, vale a pena! Recomendo.",Positive
2018-01-02 09:06:53,8e88f58c0c309ef095ea89a998f2a124f257554341b5686d5918a02e75600ad2,19190762,1,No,"Quero devolver, péssima","Pesada demais, não aquece como mostra no vídeo marketing, difícil demais. Não alisa como Promete. Não gostei. Inclusive, estou aguardando virem retirar o produto, enviei um e-mail dia 17 de dezembro, solicitando a devolução do produto e até agora não obtive o retorno. Estou no aguardo.",Negative
2018-01-02 09:07:24,b695ac2e771fc93a05aff5365ec0ee38c4bb9ee10d2c85b87abf7c4d6751d13d,312394,4,Yes,Gostei muito,Produto maravilhoso comprei recebi tudo certinho super indico.,Positive
2018-01-02 09:42:46,ba204affb5e2f75a5c2a5a3bc49f05a0cab8a0826023003d579202b52e8f849a,24798466,5,Yes,Excelente,"Produto original , com certificado de garantia. Bem embalado. Recomendo",Positive
2018-01-02 09:45:13,28ab7b03bd4fb8605ae0f9d2eccc5c3035419ec8beff51233da4325146277ba3,24840395,3,Yes,Produto bom,"O dermaroller é bom, veio lacrado tudo certinho. O que deixou a desejar foram os frasquinhos de Acido, Colágeno e Vitamina C, nos rótulos não possuem informações do laboratório ou qualquer informação quanto a sua procedência.",Neutral
2018-01-02 09:50:51,010055669428b0bfc4e71370cf33c445b191bebda0baed5aecea8a787cb39812,122243924,2,No,Não tão bom,"Funciona em pelos grossos com um tamanho razoável, não da pra manter uma pele muito lisa, sempre com alguns “cotocos”,fazendo você esperar alguns dias para usar novamente, não recomendo pois um gillete faria o mesmo serviço e mais eficientemente, com cuidado não machuca.",Negative
2018-01-02 09:57:05,15a18ccf41fb7c21dd419dbcaf5856ba72d2f513d26e92ad3f612e5cf7e67246,18913368,3,Yes,Esquenta sim,"A chapinha me atendeu no que precisava, fazer progressiva no meu cabelo.",Neutral
2018-01-02 09:59:42,a047c68ffbfee89f949488620d8570d3c1bc4810f715d6e22a7eccc4d361e304,25509723,1,No,Produto de péssima qualidade,"Além da demora na entrega o produto deu defeito na primeira vez que usei.liguei na cental de atendimento mas como era domingo não atenderam e no outro dia era feriado e também não atenderam cobsegui ligar na terca feira então não foi feita a troca do produto por ter passado os sete dias. Portanto vou ficar no prejuízo, parabéns americanas pelo péssimo atendimento aos seus clientes nesse site eu não compro mais !!",Negative
2018-01-02 10:14:19,d6dc7a2d4acf4dc36baf206a4d983bb1491a6728d4dcfe0491d704d8a64db77a,18596056,1,No,HORRIVEL!!,PRODUTO NÃO CHEGOU ATÉ A DATA DE HOJE. FIZ A COMPRA DIA 01/12/2017... DESCASO COM CONSUMIDOR!!!!!!!!!!!!!!!!!,Negative
2018-01-02 10:20:34,6c4d0868c5eda0c6724370e4bfcc433f35a910c91353b23cf89995523bf44aac,13545198,5,Yes,Excelente. Ameii o produto,Atende profissionalmente as necessidades especificadas.,Positive
2018-01-02 10:43:30,7ec2c7880406ea275395371193e5ab4ef4d625fe803211195a4de52572c0ddbc,16062770,4,Yes,Ótimo,"A única reclamação que tenho é que comprei duas prancha bivolt e veio duas prancha 110v, tirando isso a prancha é muito boa.",Positive
2018-01-02 10:48:58,eec135794afe6427f24124cc1ff58a9142b0e098424cc59cb60eb404dfed63c5,29718348,5,Yes,Muito bom o produto!,"Gosto muito deste produto, já uso a muito tempo e recomendo.",Positive
2018-01-02 11:06:17,05b8a29bbe5396cbc0d9c4675e5568583603efc5d28d63ea591dcbf07b4b34c1,119371001,5,Yes,excelente,"Aparelho atendeu minhas expectativas e necessidades, recomendo o mesmo.",Positive
2018-01-02 11:21:10,6e49f1b382e0e381ff7b7fa0eb42175b41d1e1d37ebba66321b0877f38639e60,23277475,2,No,comprei e esqueci de olhar a voltagem. Alguém pode me ajudar? se é bivolt?,gostaria de saber qual a voltagem. comprei e esqueci de olhar.,Negative
2018-01-02 11:33:33,811119b68d5f897252e2aa0316a03525e7893ac0b2a12b93ad0c4bf59fb4b37a,11366740,1,No,Não recebi meu produto!,"Como avaliar algo que não recebi? Já abri reclamação, pra receber meu dinheiro de volta. Mandaram e-mail dizendo que iria ser avaliada a situação dentro de 2 dias úteis. Mas não me retornaram mais. Absurdo!",Negative
2018-01-02 12:06:28,4d25c5cf60423418ab33737e4429b13ebcc31530abf65f36bc7e7750f6e158c8,130827364,4,Yes,Recomendo,"O produto cumpre o que promete, é leve e fácil de usar e realmente deixa os fios com aspecto de escovados. Alisa cabelos ondulados, mas não recomendo para cabelos cacheados. Poderia ser mais rápido na secagem dos cabelos.",Positive
2018-01-02 12:11:27,e02075ab0817088ae96cba9725d9bc1b3485615a5a38bc6100407a06a2cc29de,12571618,5,Yes,Avaliacao,Muito bom o produto recomendaria para outras pessoas.,Positive
2018-01-02 12:15:22,c09a800f5664c5131478f673d3e1e466dd12686743a74fa60cde9b4962ef2c61,7494878,1,No,"não está funcionando , acabou a carga e não pega mas carga",quero resolver como ajeitar pq está quebrado não funciona,Negative
2018-01-02 12:20:27,caad0f0a6936d129e4f0936db78b37c3b4642fc6f8349d1061c6a2404bc83c22,113173979,3,Yes,"A escova chegou em perfeito estado de funcionamento. Entrega excelente, chegou antes do prazo.","A escova rotativa da Mondial é boa. Seca, alisa e modela como promete. Porém Cabelos mais grossos e ondulados terá um pouco mais de trabalho, não vai atender.",Neutral
2018-01-02 12:22:43,002106d0017e5d5827839b39bb78bb4ab955680d96fb1c6ec3f116072e37777a,18442566,1,No,Nao recomendo,O produto nao fez o cacho e ainda agarrou o cabelo! Tive que cortar!,Negative
2018-01-02 13:13:21,ac0c5c8b461f950490474b1253a7d82ead5833aa87d6afb8df351917b149412b,25793422,4,No,sim,"Foram 2 produtos por um preço excelente, entrega rápida e tem dado resultado que  eu esperava",Positive
2018-01-02 13:29:24,db8fd120ee277a9d983360cf8d5b460d0b7019ce053cc88cec5c12b38d4abe26,9716845,5,Yes,otimo,recomendo o produto e a facilidade de aquisição. 100% seguro e rápido,Positive
2018-01-02 14:19:01,baee54c3b8b8f371cc3bbbb8e7f7fbc7324b2d5cdd33564712d7bfd1098c8dda,24798461,3,Yes,Precisa melhorar a fixação,"Gostei do cheiro, mas durou pouco em minha pele. Já imaginava isso então atendeu a minha expectativa.",Neutral
2018-01-02 14:45:32,09fc98390e48d74a3cc252fae3844f3844362700aedac8f9b146039b75419c1e,15650162,5,Yes,Produto Excelente,A máscara cumpre com o prometido. Tonaliza muito e tem uma pigmentação perfeita. Super recomendo!,Positive
2018-01-02 14:46:19,1fdd8108f2d6101ba7998436d1d05f8af85eb2b314ead482e9d8f8e022c5cf45,7494878,3,Yes,"Dá para o gasto. Faltou a escovinha para limpeza. Economia ""porca"" do fabricante","Por que não vem mais a escova de limpeza? E o estojo que só cabe o barbeador, não cabe o cabo de recarga. Rídiculo      (????)",Neutral
2018-01-02 14:54:25,8986a27608acdb4cdd07af7ba98e3d0b0d66f700775028d4c9e0ff0197bc1d5f,7328501,5,Yes,Eu recomendo.,Protudo em perfeitas condições. Entrega dentro do prazo.,Positive
2018-01-02 15:09:39,399ad8e15bac86a869f50004153fc99ef758a4404e7cb68e4479298a95866f3b,361356,4,Yes,produto  muito bom excelente!,"recomendo muito esse produto alisa muito bem em uma só pasada além de deixa um brilho excelente no cabelo, e com aspecto hidratado.só a entrega que demorou muito mas tirando isso tou muito satisfeita com minha chapinha meu cabelo é cacheado e mesmo assim alisa muito bem.. esta chapinha além de linda é muito boa.",Positive
2018-01-02 15:23:47,1a3accc439ad69b1b8f581f1afbec2ddda2ff176d615b62db18f2865293fc6d1,27698077,4,Yes,Gostei muito,Um perfume marcante me senti poderosa a usa-lo .foi indicação de uma amiga.não fico mais sem ele .,Positive
2018-01-02 15:25:39,f824e8d60096cbe4cb0a6062bc4f01b075374d2abdf1e1b8b4fb435f304294f0,25572594,1,No,Não chegou,"Infelizmente o produto não chegou e estou precisando dele, muito chateado com o atendimento de vocês",Negative
2018-01-02 15:26:43,93f3a6b77eece2126a475883465187289c8baf3c7e0e58ccae7046ecc71c5229,19454288,4,Yes,Produto confiável,O produto é completo em vitaminas! Estou usando a 15 dias e já sinto minhas unhas bem mais fortes e com o crescimento mais acelerado. Quanto ao crescimento dos cabelos precisarei aguardar mais um pouco para poder tirar minhas conclusões.,Positive
2018-01-02 17:13:22,348d4ccad4ca2442127e3dec44d337b0362e865429bce2d68b4ce98cf2a13a26,132165051,5,Yes,produto excelente,excelente custo benefício! Vale muito a pena......................,Positive
2018-01-02 17:28:02,b79163f9eb6e368eaf9b4b300765be13fe4e720567609896ef93759bbe963ec2,7142086,5,Yes,Ótimo produto!!,"Chegou dentro do prazo previsto, sem ser danificado, com nota fiscal e pronto para o uso, super recomendo!!",Positive
2018-01-02 17:28:20,ca7f4d1ca8efc1768a6edf0678cef8ac458c4cd58acb3c66f35a55619780b779,7330646,4,Yes,Nota 9,Sobre a entrega foi muito bem realizada.Quanto ao produto já conhecia.,Positive
2018-01-02 17:28:57,d43c45070754187ae85082ca9dffa48bc1847aa1a2bf352afbb0e172bbea9ac6,21116688,5,Yes,Perfeito,"Produtos ótimos, atendimento perfeito da loja, chegou antes do prazo, recomendo a loja MAISBLUSH",Positive
2018-01-02 17:44:35,ee368cd4a7996725a7073bb29c5a1e99f330c83a6fb3aea8fbbba49f40b0bf99,122391610,3,Yes,Bom,"cumpre com o que promete............ Muito bom, lindo de bom, bom é lindo",Neutral
2018-01-02 17:49:29,8385fc5b6365e150dc05327fe3f8f2a8b08b5d0f00145edb7c24710d36d39324,26393245,4,Yes,Uso,Produto usado e recomendado. Chegou antes do prazo estabelecido.,Positive
2018-01-02 17:51:54,131be09e13fad1c7a6ee5583af339cea567fe316dc5bd29ad95d2d633f130387,128860721,4,Yes,Ótimo de boa qualidade,Ótimo.... Excelente de boa qualidade... Super indico maravilhoso .... Minha mãe adoroooo,Positive
2018-01-02 17:55:33,af7cde27188ed6226ac717bb9b12bce1fa9298a3481f7cf47dd5272c9397af8c,20794233,3,Yes,Avariação batom,O batom é muito bom. O que achei ruim é que comprei 3 unidades e até o momento só recebi 1.,Neutral
2018-01-02 18:17:03,5e88d07d1b06228183eff6eedbb3d350333c3aea5d222969b691bf4b6e3458f7,7503466,5,Yes,Excelente Produto,"Secador potente, possui varias temperaturas e deixa o cabelo maravilhoso!",Positive
2018-01-02 18:21:35,d1c7404a64263b702062cee25157257679bc1cda3290def84acc32bb1802dbf5,18906898,5,Yes,Maravilhoso,"Produto ótimo, de qualidade.  Só demorou mt a chegar, mas de resto, não tenho do que me queixar!",Positive
2018-01-02 18:56:41,c37427de08c9977df100676feb5cebcd90a0265418601aa396634e35f10769b9,243763,1,No,Item Sem embalagem,"Item sem embalagem e sem o selo de exportação, cuidado na hora de comprar item 200ml muda para 50ml. Não da para falar que o produto e original.",Negative
2018-01-02 19:03:24,4cec76b5ca0582c744d4734a4b055d8542cb8e84a807d9f068e62e2b406da846,312394,1,No,nao recebi,americanas pessimo atendimento vc compra e nao recebe,Negative
2018-01-02 19:41:51,f5c52403a25742410af8fe13e22b1e480a696fe2bfe72951f3d78b4f58a10552,26689185,1,No,Recebi sem funcionar,"Gostaria de fazer a devolução, pois o aparelho não funciona. Péssima qualidade.",Negative
2018-01-02 19:50:18,c77fa159986d732374d6b48e95aaac4bfe0b58d93c9923f09a8edbc5433ba563,7328501,1,No,Fixador é horroroso,"Perfume do sabonete lux dura mais do que desse perfume medíocre. Maior enganação, não compre",Negative
2018-01-02 20:16:25,6cdbc2394227859a10b4fc150d2d67d0e7a34b429f21cc9571a7613f14f17dd6,21906729,4,Yes,ótimo produto.,"Excelente como pensei que seria. porém só veio a cor errada eu pedi azul e veio preto, mas como gostei fiquei com preto mesmo.",Positive
2018-01-02 20:19:57,58e935e3f5712a01b0a5ac08e1a3118acd1d8687196cee195a2ed5668e7e68db,20671555,4,Yes,Gostei,"Ótimo produto!  fácil de aplicar e  reduz bastante o volume dos cabelos. Quanto a entrega, uma semana antes do prazo",Positive
2018-01-02 20:26:44,a94e13715c7ce2ff176f906e2b6392b44f0f2783fd5f79a3da59b1b9d270c0ca,7503466,1,Yes,Americanas ( deixando a desejar),"O produto realmente é muito bom, de ótima qualidade!!! Porém o que esta deixando a desejar é a entrega do produto pelas americanas uma distribuidora chamada Martins, pois o produto  chegou em minha residência violado com a caixa aberta (parecendo produto usado). Isso é uma falta de respeito com o consumidor.",Negative
2018-01-02 22:21:39,326038323ad3c546413bfffcb4845d7e8240f7d95bcfbe873cd0cb977c04fdd3,119371001,4,Yes,Bom,"Gostei , recomendo . Entrega rápida . Super indico",Positive
2018-01-02 23:32:31,1f94ee64a2cd34957e7af7809acab8bd55f93ebf5dd8c2d0d0cbb488645011e7,122243924,1,No,Um grande BO- Bom pra Otario.,"Produto muito fraco, não consegui nem depilar as pernas sem passar ao menos umas quatro vezes. O fabricante/vendedor deveria informar qual é a potência do mesmo pra que não caiamos nesse tipo de negócio.",Negative
2018-01-03 00:20:22,ade7fdc13d72eeca66f4152931296c39a7774cc2be475a9c76979a213480bc46,130788449,2,No,Não atendeu as expectativas,Pesquisei muito sobre as escovas (secadoras e alisadoras) e infelizmente me decepcionei com esse modelo.,Negative
2018-01-03 00:59:16,043011d483492c9fc96a3281646aa75e21ebf9cd909245ba162be40b5cce2a1d,7328674,1,No,Glamor não quer aceitar a devolução por arrependimento (produto ruim),,Negative
2018-01-03 01:49:00,a53dc5b879da427a3909069a8fbba6249bd0b845bcfe6ff13a9819f38f75435c,119371001,4,Yes,gostei,"gostei bastante, a entrega tudo certo e chegou antes do prazo, recomendo.",Positive
2018-01-03 02:41:44,133e13cfb42de3be1019662e58f2720b4c1a51970b432ff63c8eab18c9ed0ccb,5057659,5,Yes,Muito Show,"Produto ok, fez o que tem que ser feito e chegou no prazo.",Positive
2018-01-03 03:16:15,8b803368ec426f5e1624f5495eb1af958129a76f4ed1e7a6ee49a29362a6139c,113173979,5,Yes,Maravilhosa,"Ela realmente funciona, e faz o que realmente as propagandas mostram. Diferente de outras por aí...",Positive
2018-01-03 04:16:48,9c6221ac36bf01272e27033415c43a72b514a94fae92e00c4fda019a4b0578b3,23954092,1,No,nao funciona,comprei lixa eletrica como diz o anuncio e recebi uma lixa a pilha tao fraca que para quando encosta na pele.quero devoluçao do dinheiro.,Negative
2018-01-03 04:42:27,da9875bb200ee452073709af31ead90e26539a6c966e4e2cf0c9aef66389d8c3,7328501,4,Yes,Ótimo produto,"Ótimo produto, e uma brevidade no prazo da entrega,  chegou bem antes do prazo.",Positive
2018-01-03 04:47:57,3d0a8e0ebe87568349ba731d3dee51d4289949434dae6901c991fd1c7feb19de,119371001,5,Yes,Muito bom,Gostei das possibilidades que o produto oferece. Muito fácil de usar. O fato de ser resistente à água te despreocupa bastante na hora de usar.,Positive
2018-01-03 04:50:33,4cb838650d37a84af623ab65e2c2c81f26a699e5e9dc93032270438049778037,112186962,3,Yes,Cumpre a função,"Produto leve e bem pequeno, bom pra viagem, seca bem o cabelo, porém é muito barulhento comparado com outro q tinha. Mas é um bom custo benefício, principalmente por poder mudar a voltagem.",Neutral
2018-01-03 05:02:42,c531e491a639b940b2c64a332848852d9facc9a461bc93a594ffbde57f13a90c,18913368,1,No,Sem mai,Não alisa os cabelos direito. Só esquenta muito mais não fica bom.,Negative
2018-01-03 05:04:34,af72e39b4c1edad3e09948a481e5d76a70764aeff67d372d034fc75576a8be71,18547420,2,No,Não veio a marca comprada.,O modelador de cachos comprei como marca Baby Liss e me enviaram outra totalmente diferente. Não foi a que solicitei.,Negative
2018-01-03 05:36:47,bd3a6406ddaf53bdeac34c02a80e833c44b8e8e88a067d3796acb3f3c460546e,120743669,5,Yes,O produto é excelente (exceto pelo pente),"Galera, só pra ficar avisado, essa máquina é realmente boa, no entanto somente pra quem quer passar a zero. Tenho ela faz uns quase 3 anos, uso frequentemente pra raspar a cabeça e me serve muito bem. No entanto, usar o pente dela é bem chato. Acumula muito cabelo e não corta uniformemente. Muito mal projetado. Ou seja, SÓ COMPRE SE NÃO FOR PRECISAR USAR O PENTE.",Positive
2018-01-03 06:08:42,2b4f00f5f04d41e7ea11fe6f6c761dadc7aaec8be22e43b8d8a191d207c47578,27705271,3,Yes,Pelo o valor que foi pago é um bom produto!,"É um bom produto, recomendo sim compra que vc não vai se arrepender!",Neutral
2018-01-03 06:08:49,bba33f8c40c427c9d3060e4811ed174a9f1b0a7dd24260f8f113643b0b6e9b98,111586438,5,Yes,Adorei!,"Prático, Fácil e Eficiente  Se soubesse que era tão prático assim teria comprado antes...",Positive
