product_id,product_name,brand,category_lvl1,category_lvl2
117269249,Lápis Para Sobrancelhas Universal Vult,vult,Beleza e Perfumaria,Maquiagem
16097161,Esmalte Colorama Marrom Mutante Cremoso - 8ml,,Beleza e Perfumaria,Unha
9724245,L´Oréal Professionnel X-Tenso Moisturist Fixador Neutralizante 120ml,,Beleza e Perfumaria,Cabelo
20575755,Kérastase Specifique Shampoo Bain Anti-Pelliculaire Anticaspa 250ml,,Beleza e Perfumaria,Banho
11330034,Pente De Madeira Duplo S_B Para Barba E Bigode,,Beleza e Perfumaria,Cabelo
340445,Perfume Udv Masculino Eau De Toilette 100ml - Ulric De Varens,ulric de varens,Beleza e Perfumaria,Perfumaria
26371999,Paleta De Base Corretivos 15 Cores Maquiagem Profissional,,Beleza e Perfumaria,Maquiagem
128833159,Escova Alisadora Mondial Ea-01 Vermelha - Bivolt,mondial,Beleza e Perfumaria,Aparelhos elétricos para cabelo
10734293,Revlon Professional Uniq One Coconut - Leave-In 150ml,,Beleza e Perfumaria,Cabelo
18500652,Escova Progressiva G-Hair Alemã Perfect Blond 3x250ml,,Beleza e Perfumaria,Cabelo
24787249,Bvlgari Man Black Cologne Eau De Toilette Masculino,,Beleza e Perfumaria,Perfumaria
27099426,Escova Elétrica Alisadora Easy Brush Philco Premium,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
23103673,Color System Po Descolorante 300 Gr - Inoar,,Beleza e Perfumaria,Cabelo
19117767,Mavala Nail Shield - Fortificante Mavala 2x10ml,,Beleza e Perfumaria,Unha
110772474,Máquina de corte e acabamento GA.MA Italy GC 616 Bivolt,,Beleza e Perfumaria,Barbearia
27142087,Escova Progressiva Fox Gloss 2x1 Litro – Original,,Beleza e Perfumaria,Produtos para cabelo
116923261,Aparelho de Barbear Gillette Proglide Styler,gillette,Beleza e Perfumaria,Barbearia
13433887,Vichy Dermablend Base Corretiva Para Imperfeições Cutâneas Nº15 Opal Fps35 30ml,,Beleza e Perfumaria,Maquiagem
112774887,Máquina GCX 621 Bivolt - Ga.Ma Italy,ga.ma italy,Beleza e Perfumaria,Barbearia
18213315,Lowell Keeping Liss Action Plus Escova Progressiva (2 Produtos),,Beleza e Perfumaria,Cabelo
14055315,Spray De Ar Comprimido Dust Off Para Limpeza E Manutenção De Câmeras 109ml - Falcon Ac-Jr,,Beleza e Perfumaria,Cabelo
7331108,Amarige Eau de Toilette Feminino 100ml - Givenchy,,Beleza e Perfumaria,Perfumaria
129591796,Máquina de Cortar Cabelo Wahl Home Cut Basic,wahl,Beleza e Perfumaria,Barbearia
17039884,Protetor Solar Anthelios Xl Protect Fps 70 200 Ml,,Beleza e Perfumaria,Tratamento de Pele
11653252,Prancha Wide Eleganza Infinity One - Bivolt - Gama Italy,,Beleza e Perfumaria,Cabelo
25621335,Gk Hair Shampoo Limpeza Profunda Juvexin The Best Hair 1000ml,,Beleza e Perfumaria,Produtos para cabelo
21821146,Escova Progressiva 2 X 1l - Maria Escandalosa,,Beleza e Perfumaria,Cabelo
11466299,Leau For Her Eau De Toilette Narciso Rodriguez - Perfume Feminino 100ml,,Beleza e Perfumaria,Perfumaria
25213829,Antitranspirante Odaban Spray 30ml,,Beleza e Perfumaria,Cuidados Pessoais
17777657,Carga Gillette Mach3 Leve 8 Pague 6,,Beleza e Perfumaria,Barbearia
14390357,Perfume Feminino La Vie Est Belle Florale Lancome Eau De Toilette  50ml,,Beleza e Perfumaria,Perfumaria
28771217,Kit Mutari Everyday Coconut - 05 Produtos,,Beleza e Perfumaria,Cabelo
15997981,1ka Escova Progressiva Inteligente 2x1000ml - Fab 1ka Cosméticos,,Beleza e Perfumaria,Cabelo
24048564,Óleo Danger Barba Forte 30ml,,Beleza e Perfumaria,Barbearia
17857602,Tracta Blush Hd Ultra Fino,,Beleza e Perfumaria,Maquiagem
14821149,Depilador Satinelle Advanced Philips - Bivolt Bivolt,,Beleza e Perfumaria,Depilação
10384450,Chapa Profissional Vulcan 250ºC Bivolt - Taiff,,Beleza e Perfumaria,Cabelo
29556747,Modelador De Cachos Nano Titanium Cacheador Bivolt Azul,,Beleza e Perfumaria,Cabelo
19231562,Inoar Doctor Tripla Ação Kit (3 Produtos),,Beleza e Perfumaria,Cabelo
8098603,Shampoo Antiqueda Energizante Vichy Dercos - 200ml,,Beleza e Perfumaria,Banho
22034175,Kit Escova Sem Formol Passo Único Let Me Be Biorestore 1kg,,Beleza e Perfumaria,Cabelo
22543306,Kit Shampoo Silicon Mix Hidratante 236ml + Mascara Tratamento Capilar Intensivo 225g,,Beleza e Perfumaria,Banho
26553672,Batom Matte I Love Make Up Professional Paris,,Beleza e Perfumaria,Maquiagem
10608069,Barbeador Aqua Blue Philco 5-153-008 Bivolt- Azul,,Beleza e Perfumaria,Barbearia
23527574,Locao Pos Barba Bay Rum Cavalera 100ml,,Beleza e Perfumaria,Barbearia
18854637,Fox Gloss Escova Progressiva 2x1000ml,,Beleza e Perfumaria,Cabelo
20290256,Máquina De Corte 220v Magic Prata/Vermelha Wahl,,Beleza e Perfumaria,Cabelo
10877344,Pó Facial Hd Translúcido 9g Vult,,Beleza e Perfumaria,Maquiagem
17480089,Botox Capilar - Btox Capilar Argan Oil 1kg - Forever Liss,,Beleza e Perfumaria,Cabelo
7431179,Perfume Beauty Feminino Eau de Parfum 100ml - Calvin Klein,,Beleza e Perfumaria,Perfumaria
21508429,Máscara De Hidratação Pós Progressiva Liso Absoluto 250g Haskell,,Beleza e Perfumaria,Cabelo
352748,Secador Taiff Fox Íon Prata 2000W,taiff,Beleza e Perfumaria,Cabelo
16022206,Salvatore Escova Progressiva Blue Gold Sem Formol 2x500ml - Fab Salvatore Cosméticos,,Beleza e Perfumaria,Cabelo
16739306,Perfume Polo Blue 125ml Edp Masculino Ralph Lauren,,Beleza e Perfumaria,Perfumaria
15626940,Escova Modeladora E Alisadora Magica In Styler Bivolt Ionic Pro,,Beleza e Perfumaria,Cabelo
11949878,Loreal Professionnel Absolut Repair Cortex Lipidium - Shampoo 500ml,,Beleza e Perfumaria,Banho
21934934,Escova Alisadora Ga.ma Italy Innova Mini - Bivolt,,Beleza e Perfumaria,Cabelo
17480091,"Cronograma Capilar Salão Em Casa - Desmaia Cabelo, Mascara Alto Impacto E Uti - Forever Liss",,Beleza e Perfumaria,Cabelo
15219321,Perfume Dolce  Gabbana Intense Eua De Parfum Feminino 100ml,,Beleza e Perfumaria,Perfumaria
11628537,Pro-Renove Anti-Ageing Unifying Fluid Roc - Fluido De Tratamento Anti-Idade 40ml,,Beleza e Perfumaria,Dermocosméticos
14054930,Eau De Thermale Cleanance Expert Avène - Tratamento Facial,,Beleza e Perfumaria,Dermocosméticos
129654742,"Modelador Taiff Curves 1"" Bivolt",taiff,Beleza e Perfumaria,Cabelo
14983933,Aneethun Linha A Creme De Silicone Com Tutano E Queratina 250ml,,Beleza e Perfumaria,Cabelo
9957284,Lixa Eletrica De Manicure Profissional Pedicure Unha Mulher (Qz16928-A),,Beleza e Perfumaria,Unha
11671474,Wella Professionals Mini Oil Reflections Sérum 30ml,,Beleza e Perfumaria,Cabelo
6794563,Perfume One Million Masculino Eau de Toilette 100ml - Paco Rabanne,paco rabanne,Beleza e Perfumaria,Perfumaria
128845563,Prancha Gama Lumina Duo Íon Plus - Bivolt,ga.ma italy,Beleza e Perfumaria,Aparelhos elétricos para cabelo
24791327,Navalhete Umi Dourado,,Beleza e Perfumaria,Produtos para cabelo
119370826,Máquina de Cortar Cabelo Philips HC5450/80 DualCut com Lâminas de Titânio Sem Fio Bivolt,philips,Beleza e Perfumaria,Barbearia
26629713,Imecap Redutor De Medidas Emagrecedor 60 Cápsulas,,Beleza e Perfumaria,Cuidados Pessoais
10695130,Kit Manutenção Oka Argan - Salvatore,,Beleza e Perfumaria,Cabelo
20998308,Modelador De Cachos Cabelo Profissional Baby Liss 230ºC,,Beleza e Perfumaria,Cabelo
16659996,Truss Specific Equilibrio - Kit 2 Produtos (Sh.+Cond.) 300ml,,Beleza e Perfumaria,Cabelo
120188861,Barbeador Philco Shaver PBA03 Recarregável,philco,Beleza e Perfumaria,Barbearia
6716897,Gel Alongador de Cílios Double-Cils 10ml - Mavala,,Beleza e Perfumaria,Tratamento de Pele
18443325,Organizador De Maquiagem Fortune Branco E Espelho,,Beleza e Perfumaria,Maquiagem
9907778,Super Lupa De Cabeça Profissional 2 Super Leds  5 Lentes - Mg81001-H,,Beleza e Perfumaria,Unha
24574925,Kit de Máquina de Cortar Cabelo Wahl Magic Clip 220v + Wahl Detailer Bivolt,,Beleza e Perfumaria,Cabelo
22509335,Kit De Viagem Océane Trip Organizer Azul,,Beleza e Perfumaria,Perfumaria
112941083,Aparador de Pelos Philips QT4015/15 Lâminas de Titânio e Bateria Recarregável,philips,Beleza e Perfumaria,Barbearia
27923877,Chapinha Prancha Profissional Nano Titanium 1 1/4 Até 450ºf - Bivolts,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
14207931,Eliminadora E Removedora De Pontas Duplas Fasiz Split End,,Beleza e Perfumaria,Cabelo
304964,Perfume Giorgio Armani Acqua di Gió Masculino Eau de Toilette 100ml,,Beleza e Perfumaria,Perfumaria
15167273,Cabine Estufa Forno Uv Para Unhas Gel Acrygel 36w 220v,,Beleza e Perfumaria,Unha
14820906,Barbeador Aquatouch Precision Philips - | Bivolt Bivolt,,Beleza e Perfumaria,Barbearia
29893745,Triskle Intensive Repair Mask Marsala 300gr,,Beleza e Perfumaria,Produtos para cabelo
22390918,Maquina Removedora De Pontas Duplas Fasiz Split Ender - Bivolt - Vermelho,,Beleza e Perfumaria,Barbearia
22456774,Juicy Couture Viva la Gold EDP Feminino,,Beleza e Perfumaria,Perfumaria
23171369,Perfume Animale Instinct Feminino Eau De Parfum 100ml  Animale,,Beleza e Perfumaria,Perfumaria
6597032,Perfume Black XS Feminino Eau de Toilette 50ml - Paco Rabanne,paco rabanne,Beleza e Perfumaria,Perfumaria
304197,Nightflight Masculino 75ml - Joop!,,Beleza e Perfumaria,Perfumaria
18358244,Kit Escova Progressiva Maria Escandalosa + Botox White + Botox Matizador Violeta 1 Kg,,Beleza e Perfumaria,Cabelo
11543779,Blue Spirit Eau De Toilette Paris Elysees - Perfume Feminino 100ml,,Beleza e Perfumaria,Perfumaria
110772651,Máquina GA.MA Italy Travel Trimmer GT 420,,Beleza e Perfumaria,Barbearia
6982870,Calvin Klein Man Eau de Toilette Masculino 100ml,,Beleza e Perfumaria,Perfumaria
27315008,Chapinha Prancha Profissional Nano Titanium By Ufree,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
19290857,Melora Folcare Ds Anticaspa Intensivo - Shampoo 200ml,,Beleza e Perfumaria,Banho
16054293,Kit Para Depilação Sistema Roll-On Cera Quente Bivolt - Depil Bella,,Beleza e Perfumaria,Depilação
17860543,Tracta Gel Creme Anti-Acne 60g,,Beleza e Perfumaria,Tratamento de Pele
28778108,Paco Rabanne 1 Million Perfume Masculino Kit Eau de Toilette 100ml + Desodorante 150ml,,Beleza e Perfumaria,Perfumaria
18527463,Kit 3 Escovas Profissional Marco Boni Thermal Metallic Cerdas Mistas 8051 8052 8053,,Beleza e Perfumaria,Cabelo
8678012,1ka Escova Inteligente Selagem Térmica 1000ml,,Beleza e Perfumaria,Cabelo
126653630,Escova Rotativa Philco Beauty Shine Rosa/Preto,philco,Beleza e Perfumaria,Aparelhos elétricos para cabelo
5933934,Ange ou Démon Eau de Toilette Feminino 30ml - Givenchy,,Beleza e Perfumaria,Perfumaria
29930970,Sauvage Very Cool Spray Dior Eau de Toilette - Perfume Masculino 100ml,,Beleza e Perfumaria,Perfumaria
7330363,Perfume Café-Café Masculino Eau de Toilette 30ml - Café-Café,cafe,Beleza e Perfumaria,Perfumaria
16906781,Perfume Café-Café Pour Femme Eau De Parfum Feminino 30ml,,Beleza e Perfumaria,Perfumaria
12136510,Barbeador E Aparador De Barba Panasonic Er 389k 127v Máquina De Acabamento,,Beleza e Perfumaria,Barbearia
10433135,Silicon Mix Máscara Avanti Hidratação Intensiva 450g,,Beleza e Perfumaria,Cabelo
19570829,Racco Mousse Depilatório Depeeling (1610) - Racco,,Beleza e Perfumaria,Depilação
14821067,Prancha I.Steamer Titanium Conair Pocket,,Beleza e Perfumaria,Cabelo
15856719,Depilador Com 1 Ajuste De Velocidade Philips Satinelle Hp6419,,Beleza e Perfumaria,Depilação
249168,Cool Water Eau de Toilette Masculino 75ml - Davidoff,davidoff,Beleza e Perfumaria,Perfumaria
26773072,Prosalon Let Me Be Protein Smoothing Treatment 1000ml,,Beleza e Perfumaria,Produtos para cabelo
16703004,Kit Shampoo + Balm + Óleo Para Barba Usebarba,,Beleza e Perfumaria,Barbearia
22620568,Senscience C.p.r Tratamento Reconstrutor De Porosidade Da Cutícula Kit - 2 X 1l,,Beleza e Perfumaria,Cabelo
132118625,Prancha Titanium Blue Britânia Bivolt,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
15580714,Aparador De Cabelo E Pelos Nariz Orelha Barba Sobrancelha Para Corpo E Rosto Com Luz Led,,Beleza e Perfumaria,Cabelo
16032558,Luxurious Volume Full Splendor John Frieda - Condicionador + Shampoo,,Beleza e Perfumaria,Cabelo
16008534,Máquina De Acabamento -Andis Slimline 2 Bivolt,,Beleza e Perfumaria,Cabelo
12912027,Perfume Animale Eau De Parfum Feminino 100ml,,Beleza e Perfumaria,Perfumaria
304165,Perfume Glow Feminino Eau de Toilette 100ml - Jennifer Lopez,jennifer lopez,Beleza e Perfumaria,Perfumaria
7328956,Animale for Men Eau de Toilette 100ml - Animale,,Beleza e Perfumaria,Perfumaria
18242080,Belliz Cristal Large - Pente Cabo Reto,,Beleza e Perfumaria,Cabelo
11625545,Hot Canion Eau De Toilette Real Time - Perfume Masculino 100ml,,Beleza e Perfumaria,Perfumaria
17739384,Modelador Gama Ceramic Nano Tourmaline 19mm Bivolt,,Beleza e Perfumaria,Cabelo
29262956,Pó Facial Bitarra-Cor Translúcido,,Beleza e Perfumaria,Maquiagem
10652302,Protetor Solar Ensolei Profuse Toque Seco Oil Control Fps 30 Com 60 Gramas,,Beleza e Perfumaria,Tratamento de Pele
15807144,Capital Soleil Gel Creme Facial Toque Seco C/ Cor De Base Vichy Fps 50 50g,,Beleza e Perfumaria,Tratamento de Pele
25386158,Escova Alisadora Elétrica Gama Italy Innova Mini - Cerâmica 220°c,,Beleza e Perfumaria,Aparelhos elétricos para cabelo
22014589,Botox Capilar Matizador Madame Hair - 1kg,,Beleza e Perfumaria,Cabelo
21058854,Prancha Nano Titanium Optima Baby LiLi 3000,,Beleza e Perfumaria,Cabelo
8212556,Perfume Blanc Masculino Eau De Toilette 100ml Lacoste,,Beleza e Perfumaria,Perfumaria
21945188,Esterilizador Para Manicure Esterilizador De Alicates Bandeja E Pinça,,Beleza e Perfumaria,Depilação
128799333,Máquina de Corte Ga.Ma Italy GM586 Plus,ga.ma italy,Beleza e Perfumaria,Barbearia
14451317,Kit Com 4 Isqueiros Tipo Zippo,,Beleza e Perfumaria,Cabelo
110373238,Arsenal Gold Eau de Parfum 100 ml Spray - Gilles Cantuel,gilles cantuel,Beleza e Perfumaria,Perfumaria
26023911,Océane Femme Drop Blend - Esponja Para Maquiagem,,Beleza e Perfumaria,Maquiagem
110373836,Animale Animale Men EDT - 100 ml Spray - Animale,animale,Beleza e Perfumaria,Perfumaria
120786079,Óleo Bio-Oil Para Pele 125ml,bio-oil,Beleza e Perfumaria,Cuidados Pessoais
147535,Perfume Gabriela Sabatini Feminino  Eau de Toilette 60ml - Gabriela Sabatini,gabriela sabatini,Beleza e Perfumaria,Perfumaria
25494348,Loreal Inoa 7/0 Louro Cobertura Profunda - Tintura 60g,,Beleza e Perfumaria,Produtos para cabelo
399938,"Modelador Tourmaline Íon Cerâmica 1 1/4"" - Bivolt - Taiff",,Beleza e Perfumaria,Cabelo
8587869,Animale For Men Eau De Toilette - Perfume Masculino - 100ml,,Beleza e Perfumaria,Perfumaria
26348985,Opti Memory 1 Potes 60 Capsulas + Oleo De Coco 15g,,Beleza e Perfumaria,Nutricosméticos
9940072,Prancha Profissional Valeries Hair Vh3060 - Bivolt,,Beleza e Perfumaria,Cabelo
24354034,Kit Tesoura Profissional Fio LASER + Navalha + Navalhete Desfiadeira Dourada,,Beleza e Perfumaria,Barbearia
10433143,Silicon Mix Shampoo Hidratante 473ml,,Beleza e Perfumaria,Banho
343983,Secador Taiff Smart 1300W,taiff,Beleza e Perfumaria,Cabelo
27155840,Perfume Le Secret Elixir Feminino Eau De Parfum 100ml - Givenchy,,Beleza e Perfumaria,Perfumaria
21321823,Prancha Baby Liss Pro Nano Titanium 127v,,Beleza e Perfumaria,Cabelo
122255731,Depilador Elétrico Philips SatinGirl HP6419/05 Branco e Rosa,philips,Beleza e Perfumaria,Depilação
122243844,Depilador Philips SatinGirl HP6341/05 Seco ou Molhado,philips,Beleza e Perfumaria,Depilação
7343560,Secador Parlux Íon 3800 Violeta,parlux,Beleza e Perfumaria,Cabelo
10504266,Suporte Flexível para Secador de Cabelo Fashion Hair A-69 - Orion,,Beleza e Perfumaria,Cabelo
19403503,Perfume Calvin Klein Euphoria Eau De Parfum Feminino 100ml,,Beleza e Perfumaria,Perfumaria
29553769,Maleta Frasqueira Maquiagem e Jóias paris branco preto CBRN04638,,Beleza e Perfumaria,Maquiagem
24807918,Wahl Super Taper 220V,,Beleza e Perfumaria,Barbearia
110772773,Chapinha ( prancha) Taiff Look 450 Bivolt,taiff,Beleza e Perfumaria,Aparelhos elétricos para cabelo
114078308,Maleta de Maquiagem Fenzza Onça,,Beleza e Perfumaria,Maquiagem
21513096,Luminus Hair - Tratamento 30 Dias,,Beleza e Perfumaria,Cabelo
23609330,Prancha Chapinha Nano Titanium 450 °f,,Beleza e Perfumaria,Cabelo
17959356,Kit Full Hair Maquiagem Capilar Com Pó De Queratina Preto | 2 Potes De Queratina + 2 Spray,,Beleza e Perfumaria,Maquiagem
125264641,Barbeador Elétrico Philips Aquatouch Series 7000 S7310/12,philips,Beleza e Perfumaria,Barbearia
22314263,Uniq One Revlon All In One Lotus Flower 150ml,,Beleza e Perfumaria,Cabelo
27314444,Kit 10 Pincéis Kabuki Para Maquiagem Bolsa Rosa Cbr04386,,Beleza e Perfumaria,Maquiagem
11407010,Forever Liss Kit Reconstrução Force Repair - ( 3 Produtos ),,Beleza e Perfumaria,Cabelo
114078324,Maleta de Maquiagem Fenzza Rose,,Beleza e Perfumaria,Maquiagem
29315410,Condicionador Inforcer Serie Expert L'oréal 200ml,,Beleza e Perfumaria,Produtos para cabelo
21364614,Plancton Professional - Btx Orghanic Redução De Volume - 1kg,,Beleza e Perfumaria,Cabelo
121469690,Modelador de Cachos Profissional Cônico JF1000 Bivolt - Lizz,lizz,Beleza e Perfumaria,Cabelo
23618909,Perfume Good Girl EDP Feminino 80ml Carolina Herrera,,Beleza e Perfumaria,Perfumaria
127829537,Desodorante Antitranspirante Creme Rexona Women Clinical 48g,rexona,Beleza e Perfumaria,Cuidados Pessoais
11283807,Lee Stafford Bleach Blondes - Shampoo 250ml,,Beleza e Perfumaria,Banho
26180856,Viva Hair 30cps+ Luminus Hair 60cps+ Brilho Força Crecimento,,Beleza e Perfumaria,Cabelo
111586411,Depilador Elétrico Philips Satinelle HP6401/30,philips,Beleza e Perfumaria,Depilação
17494259,Máscara Cresce Cabelo 250g Crescimento Acelerado Forever Liss,,Beleza e Perfumaria,Cabelo
28005138,Leave-In CC Cream Festival Das Flores - Brilho - 100ml -  Maria Natureza - Salon Line,,Beleza e Perfumaria,Produtos para cabelo
23882678,Secador De Cabelo Mega Colors 2000 Watts 220v Profissional,,Beleza e Perfumaria,Cabelo
27681183,Máquina De Cortar Cabelo Wahl Homepro Basic - 10 Peças - Kit Completo - 110v - 02 Anos De Garantia,,Beleza e Perfumaria,Cabelo
27287322,Maquina De Corte Magic Clip Cordless- 5 Stars Vermelha/cinza Wahl,,Beleza e Perfumaria,Depilação
24840437,"Kit Dermaroller 1.50mm + 3 Serum (colageno, Vitamina C E Ácido Hyaluronic)",,Beleza e Perfumaria,Cuidados Pessoais
119986073,Maquiagem para Cabelo Colorific Retoque Instantâneo de Raízes Castanho Escuro 120ml,,Beleza e Perfumaria,Produtos para cabelo
122968415,Secador de Cabelos New Me Style Tourmaline Íon,new me,Beleza e Perfumaria,Aparelhos elétricos para cabelo
28506568,Detra Botox Plastic Liss 1Kg,,Beleza e Perfumaria,Produtos para cabelo
116991061,Perfume Versace Eros Masculino Eau de Toilette 100ml,versace,Beleza e Perfumaria,Perfumaria
124950585,Secador de Cabelo Mallory Ion  Pro 4000 Bivolt Vermelho Perolizado - 1800W/2000W,mallory,Beleza e Perfumaria,Aparelhos elétricos para cabelo
20591713,Perfume Ferrari Black Masculino Eau De Toilette 200ml,,Beleza e Perfumaria,Perfumaria
29325220,Perfume Rock by Shakira Feminino Eau de Toilette,,Beleza e Perfumaria,Perfumaria
28036217,Barbeador E Aparador Maquina De Cortar Cabelo,,Beleza e Perfumaria,Barbearia
15807160,Fotoultra Isdin Fusion Fluid Spot Prevent Loção Fluído Facial Fps 99+ 50ml,,Beleza e Perfumaria,Tratamento de Pele
19231807,L´Oréal Paris Solar Expertise Facial Bloqueador Solar Facial Antirrugas Fps 60 - Protetor Solar 50g,,Beleza e Perfumaria,Perfumaria
20398969,Kit Exoplastia  capilar alisamento (Shampoo Access+Ultratech Keratin) 2x500ml,,Beleza e Perfumaria,Cabelo
18405774,Ambilight Women Eau De Parfum - Perfume Feminino,,Beleza e Perfumaria,Perfumaria
29870272,Mister Caviar Paris Elysees Eau de Toilette - Perfume Masculino 100ml,,Beleza e Perfumaria,Perfumaria
9320921,Condicionador Brilliance 1000ml Wella Condicionado,,Beleza e Perfumaria,Banho
8440717,Shampoo Wella Brilliance 1 Litro,,Beleza e Perfumaria,Banho
16086982,Prancha Nano Titanium Babyliss Pro Degrade Op By Roger 1 + 1/4 32mm - 110v,,Beleza e Perfumaria,Cabelo
